"Year","Month","Month_MM","Day","Site","Transect","Recorded_name","Count","Lifestage","Wet_Weight","Notes","Genus","Species","Family","Order","Class","Phylum","Kingdom"
2011,8,"August ",16,"Isla Vista","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","B","Neopachylopus sulcifrons",1,-99999,0.0258,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","A","Neopachylopus sulcifrons",2,-99999,0.0549,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","A","Neopachylopus sulcifrons",1,-99999,0.0263,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",19,"Santa Claus Lane","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",19,"Santa Claus Lane","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",19,"Santa Claus Lane","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",21,"Arroyo Quemado","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",21,"Arroyo Quemado","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",21,"Arroyo Quemado","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"September",19,"Carpinteria City","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"September",19,"Carpinteria City","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"September",19,"Carpinteria City","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"East Campus","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"East Campus","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"East Campus","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"Isla Vista","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"Isla Vista","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"Isla Vista","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,11,"November",5,"Arroyo Burro","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,11,"November",5,"Arroyo Burro","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,11,"November",5,"Arroyo Burro","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,8,"August",25,"Isla Vista","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,8,"August",25,"Isla Vista","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,8,"August",25,"Isla Vista","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",6,"East Campus","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",6,"East Campus","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",6,"East Campus","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",10,"Arroyo Burro","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",10,"Arroyo Burro","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",10,"Arroyo Burro","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Carpinteria City","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Carpinteria City","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Carpinteria City","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Santa Claus Lane","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Santa Claus Lane","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Santa Claus Lane","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","B","Neopachylopus sulcifrons",1,-99999,0.0399,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","B","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","C","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Carpinteria City","A","Neopachylopus sulcifrons",0,-99999,0,-99999,"Neopachylopus","sulcifrons","Histeridae","Coleoptera","Insecta","Arthropoda","Animalia"
